id,name,latitude,longitude,altitude_m,source_type,department
02022001,ARCY-STE-RESTIT,49.263333,3.505,104,real,02
02031001,AUBENTON,49.834,4.2005,177,real,02
02035001,AUDIGNY,49.866667,3.65,150,real,02
02037002,AULNOIS-SS-LAON,49.595667,3.610333,78,real,02
02058001,BEAURIEUX,49.390333,3.732667,56,real,02
02086001,BICHANCOURT,49.579333,3.210833,59,real,02
02094001,BLESMES,49.009667,3.462667,222,real,02
02095001,BOHAIN-EN-VERMA,49.983333,3.45,135,real,02
02100001,BONY,50.003167,3.2245,94,real,02
02109001,LA BOUTEILLE,49.891667,3.968333,133,real,02
02110001,BRAINE - MAN,49.344167,3.5275,53,real,02
02110002,BRAINE,49.351333,3.527,61,real,02
02114001,BRASLES,49.048667,3.421167,64,real,02
02135001,BUIRONFOSSE,49.961667,3.838333,208,real,02
02153001,CESSIERES,49.553333,3.498333,107,real,02
02163001,CHARLY,48.983333,3.3,64,real,02
02173002,CHAUNY,49.633833,3.197833,83,real,02
02182001,CHEVENNES,49.816667,3.733333,125,real,02
02197001,CLAIRFONTAINE,49.966667,3.966667,225,real,02
02199001,CLASTRES,49.742833,3.2285,75,real,02
02219001,COUCY-LA-VILLE,49.550667,3.361167,171,real,02
02220001,COULONGES-COHAN,49.214167,3.605833,168,real,02
02239001,CREZANCY,49.05,3.5,125,real,02
02258001,DAMMARD,49.146333,3.197333,146,real,02
02278001,EPARCY,49.875,4.0595,161,real,02
02298001,ETREUX,49.987833,3.646833,120,real,02
02301002,FAUCOUCOURT,49.527333,3.462167,100,real,02
02320001,ST QUENTIN,49.818333,3.206,98,real,02
02321001,FONTAINE-VV MAN,49.836333,3.8795,184,real,02
02321002,FONTAINE-LES-VV,49.837333,3.877833,186,real,02
02346001,GIZY,49.599833,3.781,75,real,02
02361002,GUISE,49.902833,3.620833,95,real,02
02381001,HIRSON,49.922,4.077167,165,real,02
02408002,LAON,49.57,3.596667,82,real,02
02433001,LISLET,49.685833,4.0235,114,real,02
02471001,MARTIGNY-COURPI,49.485667,3.693167,95,real,02
02475001,MENNEVILLE,49.419833,4.0055,59,real,02
02502001,MONTCORNET,49.69,4.0215,130,real,02
02505001,MONTFAUCON,48.973333,3.441,217,real,02
02558001,NOUVION-EN-T,50.007833,3.7765,182,real,02
02575001,ORIGNY-STE-BENO,49.839167,3.481,75,real,02
02577001,OSTEL,49.434167,3.550833,162,real,02
02580001,OULCHY-LE-CHATE,49.208667,3.417,122,real,02
02585001,PARCY-ET-TIGNY,49.280167,3.331,148,real,02
02594001,PASSY EN VALOIS,49.165167,3.199667,141,real,02
02614001,PONTRU,49.9075,3.203,80,real,02
02617001,POUILLY-SUR-SERRE,49.683833,3.597333,68,real,02
02626001,PROUVAIS,49.463333,3.970667,105,real,02
02643001,RESSONS-LE-LONG,49.395833,3.1865,40,real,02
02643002,RESSONS LE LONG,49.3835,3.147667,133,real,02
02652001,ROGNY,49.766667,3.815667,115,real,02
02674001,ST-CLEMENT,49.773167,4.071667,201,real,02
02705001,NIZY-LE-COMTE,49.566,4.0365,90,real,02
02722002,SOISSONS,49.390667,3.310667,40,real,02
02732001,SURFONTAINE,49.75,3.466667,119,real,02
02734001,TAILLEFONTAINE,49.312667,3.044,140,real,02
02738001,TERGNIER,49.663833,3.320667,59,real,02
02758001,VAILLY-SUR-AISN,49.412167,3.519333,65,real,02
02802001,VILLE-AUX-BOIS,49.659667,3.995167,143,real,02
02814001,VILLERS-LES-G,49.9215,3.673833,154,real,02
04001002,AIGLUN,44.071667,6.136667,655,real,04
04006002,LA FOUX,44.241667,6.625,1817,real,04
04006004,ALLOS,44.226667,6.631667,1370,real,04
04006005,ALLOS_SAPC,44.2425,6.625333,1400,real,04
04006400,LA FOUX D ALLOS_NIVO,44.289833,6.561667,1900,real,04
04018001,BANON,44.038333,5.63,780,real,04
04019001,BARCELONNETTE,44.391167,6.670167,1155,real,04
04019404,PRA LOUP_NIVO,44.36,6.584667,2100,real,04
04022001,BARREME,43.957167,6.372333,743,real,04
04023001,BAYONS,44.342667,6.178667,886,real,04
04024001,BEAUJEU,44.234333,6.357833,1050,real,04
04024004,BEAUJEU ST PIERRE,44.209833,6.385167,960,real,04
04027002,BEVONS,44.167,5.861833,520,real,04
04033001,ROUSSET,44.468667,6.2685,675,real,04
04034003,LA BRILLANNE,43.9235,5.8865,385,real,04
04039001,CASTELLANE,43.849167,6.508,729,real,04
04041001,LE CASTELLET,43.938333,5.9795,473,real,04
04045001,CERESTE,43.850667,5.566,350,real,04
04049001,ST AUBAN,44.062167,5.989667,458,real,04
04051001,CHATEAUNEUF-MIRAVAIL,44.161833,5.726667,660,real,04
04068001,DAUPHIN,43.909833,5.767167,427,real,04
04070008,DIGNE,44.083333,6.225,585,real,04
04070009,DIGNE LES BAINS,44.07,6.186667,554,real,04
04076001,ENTREVAUX,43.950333,6.8165,475,real,04
04088001,FORCALQUIER,43.962833,5.784667,535,real,04
04088003,FORCALQUIER,43.933333,5.78,470,real,04
04096001,JAUSIERS,44.405,6.761667,1510,real,04
04096002,JAUSIERS-ST ANNE,44.413667,6.725167,1240,real,04
04096401,RESTEFOND-NIVOSE,44.34,6.8,2550,real,04
04099001,LAMBRUISSE,44.042833,6.4455,1123,real,04
04101001,LARDIERS,44.052333,5.7135,747,real,04
04106001,LURS,43.9445,5.866333,385,real,04
04112001,MANOSQUE,43.843333,5.785,380,real,04
04112006,MANOSQUE,43.797,5.817167,289,real,04
04112009,MANOSQUE,43.8355,5.793333,457,real,04
04112010,MANOSQUE-PIMARLET,43.837167,5.801,375,real,04
04115001,MEAILLES_SAPC,44.031167,6.6295,1090,real,04
04123001,MISON,44.241667,5.888333,560,real,04
04126001,MONTCLAR_SAPC,44.391833,6.333333,1197,real,04
04134002,LA MOTTE DU CAIRE,44.326667,6.0305,665,real,04
04134003,LA MOTTE,44.356333,6.0355,750,real,04
04136001,LA MURE-ARGENS,43.977,6.520167,920,real,04
04158001,QUINSON,43.701,6.0385,380,real,04
04158002,QUINSON,43.7075,6.039833,400,real,04
04160001,REILLANNE,43.87,5.663333,455,real,04
04172001,ROUMOULES,43.7935,6.150833,665,real,04
04173002,ST ANDRE ALPES,43.958333,6.511667,882,real,04
04184001,ST JURS,43.900833,6.2005,867,real,04
04189001,ST-MARTIN,43.763333,5.94,392,real,04
04192001,ST MICHEL L OBS,43.933333,5.713333,650,real,04
04193002,ST PAUL,44.593,6.843333,1908,real,04
04193400,MALJASSET_NIVO,44.593,6.843333,1908,real,04
04194001,LA PENNE,43.906667,6.9345,683,real,04
04205001,SEYNE,44.3515,6.3645,1210,real,04
04205004,SEYNE-COL MAURE,44.320333,6.400167,1347,real,04
04209004,SISTERON-CHAUMI,44.215,5.941667,485,real,04
04209005,SISTERON,44.2245,5.916,500,real,04
04217001,THOARD,44.16,6.138333,785,real,04
04217002,THOARD,44.146833,6.138833,732,real,04
04219001,THORAME HAUTE,44.091667,6.557333,1155,real,04
04222001,TURRIERS,44.399,6.1695,1020,real,04
04226001,UVERNET FOURS,44.319167,6.693,1660,real,04
04230001,VALENSOLE,43.8395,6.000833,600,real,04
04230002,VALENSOLE,43.843333,5.986667,545,real,04
06004002,ANTIBES-GAROUPE,43.564667,7.133,75,real,06
06004004,ANTIBES-GOLF,43.579667,7.091167,13,real,06
06004005,ANTIBES-OBS,43.6,7.116667,30,real,06
06004009,ANTIBES_SAPC,43.599167,7.111167,32,real,06
06004012,ANTIBES PORT,43.585333,7.127167,3,real,06
06005001,ASCROS,43.922,7.013667,1173,real,06
06006001,ASPREMONT,43.754667,7.247667,380,real,06
06010001,BAR-SUR-LOUP,43.7,6.983333,330,real,06
06015001,BERRE-DES-ALPES,43.838333,7.321667,715,real,06
06015002,BERRE LES ALPES-COLLA DONNA,43.824333,7.338167,500,real,06
06016001,BEUIL-OBS,44.089833,6.988,1464,real,06
06016004,BEUIL,44.089,6.989333,1368,real,06
06022002,BOUYON,43.823,7.118167,723,real,06
06023004,BREIL SUR ROYA,43.940167,7.513667,305,real,06
06029001,CANNES,43.5565,6.9505,2,real,06
06033001,CARROS-OBS,43.766667,7.2,63,real,06
06033002,CARROS_SAPC,43.786667,7.209167,78,real,06
06037002,CAUSSOLS,43.752333,6.923167,1268,real,06
06038001,CHATEAUNEUF GRASSE,43.678333,6.996167,379,real,06
06044002,COLLE SUR LOUP,43.691667,7.1,165,real,06
06048001,CONTES-OBS,43.8045,7.317167,190,real,06
06048003,CONTES,43.8,7.316667,200,real,06
06050002,COURSEGOULES_SAPC,43.792,7.0485,985,real,06
06051001,LA CROIX SUR ROUDOULE_SAPC,43.987667,6.873333,860,real,06
06052001,CUEBRIS,43.888,7.015667,562,real,06
06056003,ENTRAUNES-ESTENC,44.255833,6.753,1850,real,06
06056400,ESTENC_NIVO,44.239167,6.753,1850,real,06
06057001,L ESCARENE,43.838,7.355,380,real,06
06059001,EZE-OBS,43.726,7.355,388,real,06
06059003,EZE,43.738833,7.365833,704,real,06
06069008,GRASSE,43.653667,6.9395,183,real,06
06071001,GUILLAUMES-OBS,44.090667,6.852333,788,real,06
06071003,GUILLAUMES,44.1,6.85,780,real,06
06073005,ISOLA 2000,44.1895,7.149,1912,real,06
06073405,ISOLA_NIVO,44.1895,7.149,1912,real,06
06074001,LANTOSQUE-OBS,43.966667,7.316667,550,real,06
06074005,LANTOSQUE_SAPC,43.972,7.307,550,real,06
06075001,LEVENS-OBS,43.866667,7.216667,565,real,06
06075006,LEVENS_RESERVOIRS,43.861667,7.236667,668,real,06
06075007,LEVENS,43.846333,7.21,691,real,06
06077006,PEIRA CAVA,43.929167,7.363333,1443,real,06
06079002,MANDELIEU LA NAPOULE_SAPC,43.523667,6.898667,104,real,06
06081001,LE MAS,43.813667,6.809333,1525,real,06
06083001,MENTON-OBS,43.784833,7.528833,12,real,06
06083005,MENTON,43.785833,7.488667,216,real,06
06083006,MENTON-PORT,43.784,7.519333,19,real,06
06084002,MOUANS SARTOUX,43.611833,6.951167,165,real,06
06086001,MOULINET,43.942,7.414667,817,real,06
06088001,NICE,43.648833,7.209,2,real,06
06088003,NICE-COL,43.710333,7.301333,199,real,06
06088005,NICE-FERIC,43.7175,7.2345,197,real,06
06088007,NICE-RIMIEZ,43.738667,7.279167,238,real,06
06088009,NICE-ST ROMAN,43.751667,7.216667,323,real,06
06090002,PEGOMAS,43.602667,6.936667,109,real,06
06091003,PEILLE,43.775167,7.428333,1106,real,06
06091005,PEILLE-FONTBONNE,43.764167,7.425,793,real,06
06091006,PEILLE COL DE LA MADONE,43.796,7.414667,848,real,06
06092001,PEILLON,43.766333,7.356167,142,real,06
06094001,PEONE-VALBERG,44.1,6.933333,1659,real,06
06094002,PEONE,44.099667,6.930833,1784,real,06
06094400,VALBERG_NIVO,44.087,6.941333,1630,real,06
06099004,PUGET THENIERS_SAPC,43.956833,6.892333,449,real,06
06102001,RIMPLAS_SAPC,44.067167,7.1335,1130,real,06
06103002,BERTHEMONT-LES-BAINS_SAPC,44.044333,7.300833,938,real,06
06106002,ROQUESTERON,43.876333,7.006167,405,real,06
06116002,ST AUBAN,43.847,6.727,1048,real,06
06118001,ST CEZAIRE,43.645167,6.797667,474,real,06
06118002,ST CEZAIRE SUR SIAGNE,43.678667,6.809,694,real,06
06119001,ST-DALMAS-LE-SE,44.283333,6.85,1500,real,06
06120001,TINEE-AURON,44.222667,6.937333,1605,real,06
06120004,ST ETIENNE DE TINEE_SAPC,44.257667,6.921167,1150,real,06
06120400,AURON_NIVO,44.215333,6.9135,1910,real,06
06120401,AURON -S-,44.207833,6.928667,2099,real,06
06121001,CAP FERRAT,43.683333,7.328333,138,real,06
06125001,ST MARTIN D'ENTRAUNES_SAPC,44.154667,6.747,1642,real,06
06127001,ST-MARTIN-DE-VESUBIE-OBS,44.074167,7.254167,994,real,06
06127003,ST MARTIN VESUBIE,44.073667,7.258167,1044,real,06
06127006,SAINT MARTIN VESUBIE_SAPC,44.065667,7.255,899,real,06
06129001,ST-SAUVEUR-SUR-TINEE,44.084,7.102333,487,real,06
06130001,ST-VALLIER-OBS,43.716667,6.833333,715,real,06
06130002,ST VALLIER,43.691333,6.843,708,real,06
06135001,SIGALE,43.874,6.968667,629,real,06
06136003,SOSPEL,43.883333,7.45,360,real,06
06136004,SOSPEL-COLLETTA,43.866667,7.433333,540,real,06
06136005,SOSPEL,43.862833,7.433667,843,real,06
06148001,TOURRETTES SUR LOUP,43.708167,7.055833,311,real,06
06149001,LA TRINITE,43.7275,7.301,341,real,06
06150001,LA TURBIE,43.741667,7.400167,495,real,06
06152002,VALBONNE-SOPHIA,43.623167,7.0285,238,real,06
06153001,VALDEBLORE-OBS,44.066667,7.166667,1000,real,06
06153004,VALDEBLORE,44.069,7.1695,1058,real,06
06153400,MILLEFONTS-NIVOSE,44.118333,7.192,2430,real,06
06154002,VALDEROURE,43.792333,6.7345,1105,real,06
06157002,VENCE,43.716667,7.116667,321,real,06
06158001,VILLARS-SUR-VAR,43.9345,7.088667,380,real,06
06163001,TENDE-OBS,44.086667,7.595,792,real,06
06163005,TENDE-CASTERINO,44.091833,7.5035,1554,real,06
06163007,TENDE_SAPC,44.043167,7.586,636,real,06
07005001,ALBA LA ROMAINE,44.539833,4.5825,223,real,07
07005002,ALBA SA,44.538833,4.582833,223,real,07
07010001,ANNONAY,45.246167,4.6705,336,real,07
07011002,ANTRAIGUES,44.719167,4.352167,428,real,07
07011004,ANTRAIGUES SA,44.712167,4.352167,600,real,07
07012001,ARCENS,44.891333,4.307167,662,real,07
07019005,AUBENAS SA,44.601667,4.409833,176,real,07
07025001,BARNAS RAD,44.666,4.159833,480,real,07
07026001,BEAGE,44.848333,4.123333,1225,real,07
07032002,BERZEME RAD,44.628333,4.566333,650,real,07
07032003,BERZEME SA,44.6285,4.5665,760,real,07
07033001,BESSAS,44.34,4.298667,251,real,07
07042001,BOURG ST ANDEOL,44.372333,4.6415,74,real,07
07064001,CHEYLARD SA,44.914833,4.4375,418,real,07
07066001,CHOMERAC SA_RCE,44.6995,4.648333,216,real,07
07066800,CHOMERAC SA_DOUBLE,44.697667,4.649167,212,real,07
07068001,COLOMBIER JEUNE RAD,45.0155,4.671167,566,real,07
07069001,COLOMBIER VIEUX SA,45.063667,4.698,408,real,07
07075001,CROS GEORAND,44.780167,4.099667,1021,real,07
07088001,FAUGERES,44.474667,4.136167,430,real,07
07096001,GLUIRAS RAD,44.839333,4.524,760,real,07
07099001,GRAS,44.429,4.5655,341,real,07
07101001,GROSPIERRES,44.411333,4.300833,127,real,07
07101002,GROSPIERRES SA,44.4115,4.295833,107,real,07
07105001,ISSANLAS,44.773167,3.981667,1215,real,07
07105003,ISSANLAS_SAPC,44.7555,3.975333,1264,real,07
07107001,JAUJAC,44.632833,4.222167,550,real,07
07110001,JOYEUSE,44.477667,4.230833,212,real,07
07117001,LABLACHERE DROME,44.461333,4.234833,265,real,07
07117002,LABLACHERE,44.480833,4.208333,295,real,07
07119001,LAC ISSARLES,44.822,4.0775,1056,real,07
07128001,LALOUVESC,45.117833,4.535,1090,real,07
07129001,LAMASTRE,44.990667,4.5895,367,real,07
07131001,LANAS SYN,44.537167,4.368167,265,real,07
07144001,LOUBARESSE,44.599833,4.049333,1200,real,07
07148002,SENECHAS,44.319333,4.05,291,real,07
07153001,MAYRES,44.667167,4.113,579,real,07
07154003,MAZAN  S.A.,44.743333,4.128333,1185,real,07
07154005,MAZAN ABBAYE RAD,44.733833,4.083833,1240,real,07
07159001,MIRABEL SA,44.5815,4.497333,275,real,07
07161001,MONTPEZAT SA,44.715667,4.207,602,real,07
07161002,MONTPEZAT,44.703333,4.229667,491,real,07
07168001,ORGNAC AVEN,44.288333,4.421667,230,real,07
07172002,PEAUGRES RAD,45.286167,4.705833,480,real,07
07173001,PEREYRES,44.789,4.255333,952,real,07
07185001,PREAUX SA,45.14,4.665,525,real,07
07186001,PRIVAS,44.718833,4.596333,282,real,07
07187001,CROIX MILLET,44.606333,4.241333,779,real,07
07192001,ROCHEPAULE SA,45.081667,4.453333,1055,real,07
07199002,ROSIERES,44.4955,4.2525,226,real,07
07202002,SABLIERES OARA,44.533,4.0725,540,real,07
07204005,ST-AGREVE,45.012167,4.401,1072,real,07
07204008,ST-AGREVE RAD,44.997833,4.368,1014,real,07
07225001,ST-CLAIR S.A.,45.27,4.681667,420,real,07
07228001,ST-DESIRAT SA,45.260333,4.783667,275,real,07
07230002,ESCRINET SA,44.715333,4.4905,737,real,07
07232001,ST-ETIENNE LUGDARES,44.651333,3.9485,1022,real,07
07237001,ST-FORTUNAT,44.816667,4.661667,205,real,07
07240001,ST-GEORGES BAIN,44.860333,4.8325,112,real,07
07261001,ST-LAURENT PAPE,44.817833,4.746833,112,real,07
07262001,ST-LAURENT BAIN,44.576833,3.936167,803,real,07
07262006,ST LAURENT BAINS,44.584333,3.948667,912,real,07
07265001,ST-MARCEL ANNONAY,45.296,4.642,494,real,07
07265003,ST MARCEL ANNONAY- LES FILTRES,45.286167,4.637833,445,real,07
07273001,ST-MAURICE IBIE,44.501333,4.481333,238,real,07
07279001,ST-MONTAN,44.441833,4.636333,130,real,07
07284002,ST-PIERRE-ST-JEAN,44.449333,4.1165,315,real,07
07286002,ST-PIERREVILLE,44.814333,4.485,560,real,07
07286004,ST PVILLE S.A.,44.82,4.488333,640,real,07
07294001,ST-SAUVEUR SA,44.296,4.26,149,real,07
07301002,ST-VICTOR,45.110167,4.682333,557,real,07
07315004,LA SOUCHE,44.6285,4.123667,924,real,07
07322001,THUEYTS,44.673333,4.238333,420,real,07
07324003,TOURNON,45.05,4.841667,118,real,07
07329001,VALGORGE,44.586833,4.129833,546,real,07
07330004,VALLON SA,44.391833,4.403667,120,real,07
07331001,VALS-LES-BAINS,44.6695,4.360667,283,real,07
07334001,LES VANS,44.409167,4.127333,215,real,07
07334003,LES VANS SA,44.411667,4.118,275,real,07
07334004,LES VANS-SA,44.4155,4.150833,140,real,07
07338001,VERNOUX,44.8995,4.652333,561,real,07
07338005,VERNOUX SA,44.893333,4.626667,510,real,07
07347001,VOCANCE,45.201167,4.554333,529,real,07
10002001,AILLEVILLE_SAPC,48.254167,4.685667,195,real,10
10010002,ARREMBECOURT,48.538333,4.606667,134,real,10
10021001,AVANT-LES-RAMERUPT,48.451333,4.283667,118,real,10
10030001,TROYES-BARBEREY,48.324667,4.02,112,real,10
10034001,BAR-SUR-SEINE,48.120833,4.371667,150,real,10
10042001,BERULLE,48.179,3.663333,146,real,10
10057001,BOUY-SUR-ORVIN,48.439833,3.504833,102,real,10
10059001,BRAUX,48.489,4.4755,120,real,10
10060001,BREVIANDES,48.263333,4.09,115,real,10
10070001,CELLES-SUR-OURCE,48.0675,4.411333,275,real,10
10075001,CHAMPFLEURY,48.619667,4.050833,118,real,10
10079002,CHANNES,47.940333,4.251,302,real,10
10099002,CHESSY-LES-PRES_SAPC,48.0255,3.915,119,real,10
10102001,COLOMBE-LA-FOSSE-CIVC,48.261667,4.779667,252,real,10
10119001,CUNFIN_SAPC,48.0365,4.6785,315,real,10
10120001,CUSSANGY,48.019667,4.105667,220,real,10
10130001,DOSNON,48.609167,4.224667,115,real,10
10141001,ESSOYES-CIVC,48.039167,4.493833,280,real,10
10166002,GRANDES-CHAPELL,48.468167,4.016833,111,real,10
10202001,LOGES-MARGUERON,48.082833,4.098667,150,real,10
10203002,LONGCHAMP-SUR-A,48.149667,4.831333,202,real,10
10221001,MAIZIERES-LES-B,48.434333,4.587,123,real,10
10223001,MARCILLY-LE-HAY,48.346167,3.636,128,real,10
10228001,MATHAUX,48.365,4.473333,132,real,10
10228002,MATHAUX-ETAPE,48.353167,4.472333,145,real,10
10233002,MERY-SUR-SEINE,48.505,3.886667,81,real,10
10238001,MESNIL-ST-PERE,48.244833,4.322167,142,real,10
10240002,MESSON,48.266333,3.905167,158,real,10
10241001,METZ-ROBERT_SAPC,48.0745,4.101167,140,real,10
10255002,MONTREUIL,48.217333,4.275833,150,real,10
10261001,MUSSY-SUR-SEINE,47.983833,4.495833,193,real,10
10274001,ORVILLIERS-ST-J,48.445,3.8365,101,real,10
10287003,PINEY,48.363,4.3215,117,real,10
10291001,PLESSIS-BARBUIS,48.5775,3.586,95,real,10
10317001,LES-RICEYS,47.997167,4.372,185,real,10
10317002,LES-RICEYS-CIVC,47.981333,4.3305,274,real,10
10323001,ROMILLY,48.503333,3.7495,77,real,10
10327001,ROTHIERE(LA),48.344333,4.557833,136,real,10
10334001,ST-AUBIN,48.486167,3.538833,78,real,10
10339001,ST-FLAVY,48.401667,3.763333,114,real,10
10350001,ST-MARDS,48.169833,3.789,227,real,10
10360001,ST-POUANGE,48.238833,4.049833,122,real,10
10369001,SEMOINE,48.677167,4.096167,137,real,10
10372001,SOULAINES,48.399333,4.671333,138,real,10
10391001,VAILLY,48.372333,4.125833,152,real,10
10401001,VENDEUVRE-SUR-B,48.233,4.463,180,real,10
10419001,VILLEMOYENNE,48.1785,4.233833,134,real,10
10428002,VILLE-SUR-TERRE,48.331833,4.7495,202,real,10
10429001,VILLETTE-SUR-AU,48.532833,4.119667,98,real,10
10432001,VILLIERS-SOUS-P,48.063667,4.253333,237,real,10
10438001,VITRY-LE-CROISE-CIVC,48.144333,4.554167,237,real,10
10442001,VOUE,48.467833,4.181833,170,real,10
11004001,ALAIGNE,43.1125,2.098333,293,real,11
11012001,ARGELIERS,43.308167,2.911667,31,real,11
11013001,ARGENS-MINERVOIS,43.238333,2.768333,34,real,11
11015001,ARQUES,42.951833,2.374833,350,real,11
11016003,ARQUETTES-EN-VAL,43.100833,2.503333,240,real,11
11021002,AXAT-GARE,42.803333,2.23,415,real,11
11028001,BELCAIRE,42.8195,1.968,980,real,11
11033003,BELPECH,43.200333,1.748333,235,real,11
11041003,VILLESPASSANS,43.364167,2.880833,219,real,11
11044001,BOUISSE,42.986667,2.451667,640,real,11
11049001,BRAM,43.241667,2.126167,134,real,11
11056001,CABRESPINE,43.358333,2.463333,310,real,11
11068001,CAPENDU,43.187333,2.5505,79,real,11
11069001,CARCASSONNE,43.215333,2.2955,128,real,11
11075001,CASTANS,43.404667,2.494333,650,real,11
11076001,CASTELNAUDARY,43.305333,1.949167,160,real,11
11081003,CAUNES-MINERVOIS,43.334333,2.481,371,real,11
11099001,CONQUES-SUR-ORBIEL,43.279667,2.399167,120,real,11
11103001,COUIZA,42.943333,2.256667,222,real,11
11110001,COUSTOUGE,43.048333,2.743667,185,real,11
11113001,CUCUGNAN,42.848333,2.6,299,real,11
11115001,CUXAC-CABARDES,43.351167,2.272167,499,real,11
11124003,DURBAN-CORBIERES,42.993333,2.819167,120,real,11
11136001,FANJEAUX_SAPC,43.202,2.07,182,real,11
11140001,FERRALS-LES-CORBIERES,43.147167,2.7325,65,real,11
11144001,FITOU,42.894667,2.995833,9,real,11
11145002,FLEURY,43.232667,3.138167,19,real,11
11149001,FONTERS DU RAZE,43.23,1.936667,370,real,11
11155001,FOURTOU,42.927333,2.429833,643,real,11
11159002,RIBOUISSE,43.182833,1.895833,302,real,11
11168001,GRANES,42.909167,2.2505,420,real,11
11177001,JOUCOU,42.8265,2.0865,600,real,11
11179001,LABASTIDE EN VA,43.075,2.471667,206,real,11
11181002,LABECEDE LAURAGAIS_SAPC,43.3895,2.022167,408,real,11
11185001,LAGRASSE,43.0915,2.621833,130,real,11
11189001,LAPRADE,43.441667,2.260333,830,real,11
11198001,LAURE-MINERVOIS,43.268667,2.518167,80,real,11
11202001,LEUCATE,42.917333,3.059667,42,real,11
11203004,LEZIGNAN-CORBIERES,43.173,2.728833,60,real,11
11206003,LIMOUX,43.046,2.201167,230,real,11
11221004,LES MARTYS,43.4085,2.292333,760,real,11
11242001,MONTCLAR,43.135833,2.248,220,real,11
11243001,MONTFERRAND,43.3535,1.821667,190,real,11
11253001,MONTOLIEU,43.312667,2.2405,280,real,11
11260002,MOUTHOUMET,42.9595,2.529,538,real,11
11262002,NARBONNE-EGASSIAIRAL,43.179167,3.019167,5,real,11
11262005,NARBONNE,43.150333,2.955833,110,real,11
11266001,PORT-LA-NOUVELLE,43.0145,3.0525,0,real,11
11271001,PALAIRAC,42.957333,2.6615,364,real,11
11295001,PORTEL-DES-CORBIERES,43.041,2.9435,29,real,11
11296001,POUZOLS-MINERVO,43.288333,2.828333,80,real,11
11301001,PUICHERIC,43.226667,2.631667,57,real,11
11303001,PUIVERT,42.883333,2.045,610,real,11
11304001,QUILLAN,42.873333,2.181667,282,real,11
11321003,ROQUEFORT-DE-SAULT,42.745167,2.193,1017,real,11
11329001,ROUVENAC,42.938333,2.148333,310,real,11
11332001,ST ANDRE DE ROQ,43.111667,2.835,67,real,11
11333001,ST BENOIT,43.004,2.0455,601,real,11
11352001,ST LOUIS-ET-PARAHOU,42.850333,2.3405,684,real,11
11367001,SAISSAC,43.393333,2.165,630,real,11
11371001,SALLES-SUR-L'HERS,43.295333,1.783667,210,real,11
11388001,TERMES,43.000667,2.563167,330,real,11
11401001,TUCHAN,42.888333,2.723333,160,real,11
11404001,VENTENAC-CABARDES,43.264833,2.302333,123,real,11
11412001,VILLARDEBELLE_SAPC,43.014833,2.4005,593,real,11
11427001,VILLELONGUE-D'AUDE,43.053333,2.094167,320,real,11
13001002,AIX-PUYRICARD,43.593333,5.413333,314,real,13
13001006,AIX-LES MILLES,43.504667,5.365667,106,real,13
13001009,AIX EN PROVENCE,43.5295,5.4245,173,real,13
13004001,ARLES-VILLE,43.686667,4.611667,5,real,13
13004002,ARLES-SALIN,43.408333,4.72,1,real,13
13004003,ARLES,43.51,4.693833,1,real,13
13004008,ARLES-ROUSTY,43.623333,4.528333,5,real,13
13004017,ARLES-MAS-REY,43.693333,4.568333,10,real,13
13005003,AUBAGNE,43.307333,5.601167,130,real,13
13005004,AUBAGNE-DDE,43.291667,5.556667,105,real,13
13010001,BARBENTANE,43.916667,4.743333,15,real,13
13021001,CARRY-LE-ROUET,43.333333,5.151667,35,real,13
13022001,CASSIS-POMPIERS,43.218333,5.533333,67,real,13
13022003,CASSIS,43.222167,5.503167,212,real,13
13027001,CHATEAURENARD,43.883333,4.848333,30,real,13
13028001,BEC DE L AIGLE,43.174667,5.574167,316,real,13
13030001,CUGES-LES-PINS,43.274,5.700167,184,real,13
13030002,STE BAUME,43.3155,5.711333,1025,real,13
13031002,LA DESTROUSSE_SAPC,43.386667,5.601,201,real,13
13035002,EYGUIERES,43.726333,5.008,160,real,13
13036003,EYRAGUES,43.847167,4.834833,17,real,13
13037001,LA FARE LES OLIVIERS,43.548333,5.2,53,real,13
13042001,GEMENOS,43.288333,5.618333,130,real,13
13047001,ISTRES,43.522667,4.9275,23,real,13
13050001,LAMBESC,43.668667,5.2865,260,real,13
13053002,MALLEMORT,43.715,5.206667,128,real,13
13054001,MARIGNANE,43.437,5.2115,6,real,13
13055001,MARSEILLE-OBS,43.305667,5.394333,75,real,13
13055005,MARSEILLE-ST BARNABE,43.309333,5.426167,137,real,13
13055006,MARSEILLE-STE MARTHE,43.3385,5.4045,121,real,13
13055020,MARSEILLE-OLIVES,43.323333,5.456667,143,real,13
13055025,MARSEILLE,43.255667,5.38,5,real,13
13055029,MARSEILLE,43.310667,5.479167,192,real,13
13056002,CAP COURONNE,43.331667,5.053333,27,real,13
13056004,MARTIGUES,43.417167,5.042833,101,real,13
13059003,MEYRARGUES,43.641667,5.513333,210,real,13
13060002,MEYREUIL,43.486667,5.526667,176,real,13
13062002,MIMET,43.4185,5.499667,416,real,13
13071001,LES PENNES-MIRABEAU,43.408333,5.321667,80,real,13
13074002,PEYROLLES_FORET,43.623333,5.586667,295,real,13
13074003,PEYROLLES EN PROVENCE,43.656667,5.607,217,real,13
13077001,PORT-DE-BOUC-SJ,43.432167,5.0025,18,real,13
